"gunman's headband reads, ""we are your soldiers o muhammad"". #martinplace #sydneysiege URL",unverified
"walmart donates $10,000 to support darren wilson, but won't give tracy morgan a penny for the accident their company caused. #boycottwalmart",false
"hugs! @simone_biles & @aly_raisman during the #closingceremony (photo: rob schumacher, @usatodaysports) URL",non-rumor
69 people die after drinking beer believed to have been poisoned with crocodile bile in mozambique: URL,false
"after two weeks, thousands of gravity falls fans completed this global scavenger hunt URL URL",non-rumor
making my own doritos flavored mountain dew! URL,true
michael jackson told oprah he doesn't want a white actor playing him in 1993 URL URL,non-rumor
#zika virus: everything you need to know about the mosquito that spreads it URL URL,non-rumor
"we have some bad news, friends fans. the whole cast won't be reuniting in february: URL URL",non-rumor
2 iraqi officials and state tv say airstrike wounds islamic state group leader al-baghdadi - @ap URL,unverified
r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,true
when refusing to pay the 5p bag charge backfires URL 😂🙈,unverified
afghan woman 'kills 25 taliban' militants after son shot dead URL URL,unverified
darren wilson told the post-dispatch that he was not paid for the abc news interview. #ferguson via @christinedbyers URL,false
reports indicate #isis leader abu bakr al-baghdadi has been injured in a us air strike. #syria #iraq,unverified
today's cover: meet the teen who's made $72 million trading stocks on his lunch breaks URL URL,false
perhaps media should ask hillary about this clinton campaign made payments to hard drive destruction company URL,unverified
#orlando oh look the muslim shooter was also a democrat! URL,unverified
"obama to skip nancy reagan's funeral for music, film festival in austin, tx URL via @waynedupreeshow",unverified
really? amber alert website goes dark under government shutdown URL,false
remembering paul walker: URL URL,true
"some authoritarian americans are pissed that i'm helping this hong kong ""hands up, don't shoot"" picture go viral: URL",unverified
r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,true
the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram. URL,false
police shut down restaurant after officer cuts mouth on shards of glass found in sandwich URL URL,unverified
exclusive! angelina jolie will be a visiting professor at georgetown university: URL URL,non-rumor
"paula deen: ""forget the food network. i've already been offered a cooking show on the new fox news food channel.""",false
malaysia airlines executive releases partial list of passengers' nationalities: URL URL #mh17,false
'nine britons and 80 children' feared dead after flight #mh17 'shot down' URL URL,false
fukushima: highly radioactive water seeping into the ocean URL,false
we have now cut off every single path that iran could have used to build a bomb. —@potus #irandeal URL,non-rumor
"report: breast-feeding increase could save more than 800,000 lives annually URL URL",non-rumor
"no, banksy has not been arrested - this story is a hoax URL URL",false
"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL",unverified
don't worry ppl #isis isn't a threat to homeland. man wearing body armor with isis flag on it arrested in #texas URL,false
"still sobbing over @onedirection's #1dhistoryvideo, hbu? URL URL",non-rumor
breaking: video claims to show beheading of british aid worker david haines by #isis.,true
hero: kevin vickers moments after shooting dead canadian parliament attacker - URL / URL,true
"the press conf makes #ferguson pd look like they've gone from stonewalling to counter punching. we give up a name, we drag his thru the mud.",unverified
"hey guys, target isn't backing down check the usa today article about the boycott URL",unverified
"donald trump: ""...laziness is a trait in blacks. it really is, i believe that. it’s not anything they can control.” URL",unverified
an undefeated high school wrestler lost on purpose against an opponent with down syndrome: URL URL,non-rumor
"happy birthday, @potus! URL",non-rumor
breaking: 15.1 foot tsunami reported in coquimbo. #earthquake #tsunami,non-rumor
clinton hides failing health? full disclosure now: covert doctors and nurses URL via @mailonline #maga @realdonaldtrump,unverified
the broadcast premiere of @zaynmalik's #pillowtalk is on mtv right now 💥 URL URL,non-rumor
"19-year-old girl wakes up during brain surgery, asks doctors ‘how’s it going?’ URL via @foxnewshealth",true
"can twerking in louisiana really get you a ""mandatory 30 days in jail""?! URL",false
42 million dead in bloodiest black friday weekend on record URL,false
hoax: mcdonald's issues official statement on racist sign [updated] URL #seriouslymcdonalds,false
report: christian bale will play steve jobs URL URL,unverified
starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion URL URL,unverified
"all weekend ppl will be talking about the ""robbery"" instead of the shooting bc #ferguson pd didn't release any info about the shooting.",unverified
"surprise surprise, @shaq. on @jimmykimmellive, the lakers icon learned he'd be honored w/ a staples center statue. URL",non-rumor
malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,false
ex-marlboro man dies from smoking-related disease - URL,true
4 #charliehebdo cartoonists killed: - charb - cabu - tignous - georges wolinski #jesuischarlie URL,unverified
"pope francis again appears to suggest progress, but just makes false claims, as his religious belief requires of him URL",true
"laziness is a trait in blacks-trump, according to former president of trump plaza hotel and casino @vitico46 URL",unverified
if darren wilson was paid by @abc it would be a painful reminder that destroying black life remains profitable in america. #ferguson,false
the iphone 6 plus really does have a bending problem URL URL,false
all in purple: memorials and landmarks across the globe honor #prince after his death. URL URL,unverified
"dammit, janet! fox’s rocky horror picture show casts @victoriajustice URL URL",non-rumor
wtf? community agitator obama secretly met w/ ferguson activists & told them to stay on course URL URL,false
fierce fighting reported on the outskirts of baghdad as isis jihadists fight one mile from western city boundary. so much for airstrikes.,unverified
1 billion young people will start work in the next decade—only 40% in jobs that now exist URL URL,non-rumor
videos show suffering of starving in syrian town of #madaya. URL URL,non-rumor
graffiti artist banksy arrested in london; identity revealed - national report | national report URL via @wpusta,false
wapo: 'british examining [foley] video...to compare it with former guantanamo bay prisoners...believed to have joined the islamic state.',unverified
"ottawa shooting: how events unfolded, first shots fired at 9:52 a.m. at the war memorial URL URL",true
r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous,true
malaysia airlines says it lost contact with plane that was flying in ukrainian airspace URL URL,false
"scientist discover a puppy-sized spider in the rainforest, better known as the 'nope' spider URL URL",true
man who portrayed the marlboro man in the 1970s dies from smoking-related disease URL,true
#recall iraqi chem weapons gwb lied about? kobani kurds report isis using chem weapons! URL URL,unverified
this ball feels a little flat to me! icymi: von miller joked about the patriots football he intercepted: URL,non-rumor
uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.,unverified
argentina's president adopted a jewish boy to save him from life as a werewolf URL URL,false
poll shows 40 percent of germans want merkel to resign over her refugee policy: URL URL,non-rumor
"fukushima reactors leaking into groundwater, can't be stopped from getting in ocean, buildings now on mushy land URL",false
"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false
here's what @potus keeps in his pockets to remind himself of the people he meets along the way. #youtubeasksobama URL,non-rumor
"boko haram ceasefire includes release of 200+ #bringbackourgirls hostages, nigerian government says URL",false
canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial: URL URL,true
paul walker was doing good and giving back on the day of his tragic death: URL,true
"mr. president, stop mansplaining your ""need"" to have government care for *my* children URL #sotu",false
"police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial,",true
"her father shot her in the head, as an ""honor killing"" URL via @nytopinion URL",non-rumor
"fukushima's new looming crisis: radioactive groundwater seeping toward pacific ocean, @mariyamaguchi reports: URL -jm",false
talking angela is an app that has been hacked and asks for you personal information. spread the word URL,false
"eagles guitarist glenn frey has died, the band announces URL",non-rumor
"police, bystanders and soldiers rushed in to help after the memorial shooting in ottawa URL URL",true
"ooooh my, d-rose. URL",non-rumor
"in new york city, marijuana may mean ticket, not arrest URL",true
"huh. the wall street journal reports microsoft is close to a $2b deal with mojang, aka the creators of minecraft. URL",true
"one person shot outside centre block, a second wounded inside the building in parliament hill shooting URL",unverified
nonwhite actors nearly swept every nominated category at the #sagawards URL URL,non-rumor
our children should not have to be worried about the water that they're drinking —@potus on the situation in flint URL,non-rumor
what's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,unverified
"test finds human dna in hot dogs, meat in vegetarian products URL URL",unverified
"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers URL URL",unverified
up to 34 million green cards and work permits... URL,false
target’s new transgender policy raises all sorts of questions. URL,unverified
"as of january 12th, microsoft will no longer support internet explorer 8, 9 or 10. URL",non-rumor
sugarhill gang's big bank hank dies at 57 from cancer URL URL,true
starbucks is testing a new latte that tastes exactly like guinness: URL URL,true
a world without chocolate?! two of the world's biggest chocolate makers could face a shortage: URL URL,false
afghan woman kills 25 #taliban militants after son shot dead URL #bravo URL v @sydrza,unverified
"meet quasimodo, the dog with the short spine URL URL",non-rumor
‘banksy’ instagram tribute to #charliehebdo victims not posted by artist URL (pic: lucille clerc) URL,false
woah! olivia pope ditches the white hat for a hot new look in this badass scandal promo: URL URL,non-rumor
#kevinvickers hailed as hero who took down attacker at parliament hill URL #ottawashooting URL,true
"*reads things about talking angela* ""talking angela gets ur personal info"" ""talking angela can access all ur photos"" URL",false
alarming isis uses chemical weapons against kurds in #kobane ☛ URL #savekobane #drwidad☮ URL,unverified
good news!: target stock plummets #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL,unverified
"'outrage' is an understatement >> irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atl address URL",true
spider burrows through man's appendix scar and crawls under his skin URL URL,unverified
✨ happy #gossipgirlday ✨ URL,non-rumor
"update: 'most of downtown #ottawa is in lockdown,' police say: URL",true
"15 year old ""swatter"" got 25 years URL",false
this is a new low. obama spent money to close natl parks but shut down the amber alert website. look for yourself: URL,false
oregon militiamen receive fitting nickname: #yallqaeda URL URL,non-rumor
seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale. URL URL,true
report: spider URL,non-rumor
newsflash⚡️the #orlando shooter was a muslim and a democrat✔️ not a republican or christian❌ #gaypride2016 URL,unverified
the sugarhill gang's big bank hank has died at 57: URL URL,true
uk #krispykreme apologizes for 'kkk wednesday' customer promo. URL URL,true
"nurses save lives of all different races and colors, but @hillaryclinton thinks we belong in a #basketofdeplorables. URL",unverified
"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL",unverified
report: caitlyn jenner will pose nude for sports illustrated URL URL,unverified
so sad to learn big bank hank has passed away--the sugarhill gang rapper was 57. URL URL,true
three of five detainees swapped are now isis leaders: URL #talibanswap #tcot #ccot #usa #bowie URL,false
a memorial for #mh17 victims forms near the netherlands embassy in kiev: URL (roman pilipey/epa) URL,false
we've set the first-ever national standards limiting the amount of carbon pollution power plants can emit —@potus: URL,non-rumor
how 2 little-known actors became the obamas URL URL,non-rumor
cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.,true
karma🙀#ferguson protestor accidentally burns🔥down own house🏡 URL @sheepawoken @youngblkrepub #tcot URL,false
"boss wants friendly, relaxed company culture in place by friday URL URL",non-rumor
dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,true
breaking: patient being tested for ebola in kansas URL URL,false
"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters: URL",true
niagara falls turned purple on the day prince died: URL URL,unverified
pictured: kevin vickers moments after shooting dead canadian parliament attacker URL URL,true
breaking news: ottawa police confirm at least 3 separate shooting sites and multiple suspects - URL,true
shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL,unverified
actor who portrayed marlboro man in cigarette ads in late 1970s dies from smoking-related disease: URL,true
north korea media says kim jong un has made appearance after 40+ days missing: URL URL,false
a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL,false
"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot URL",unverified
"north korea says it has arrested a us student on charges of committing a ""hostile act"" URL",non-rumor
how to say ‘i love you’: 1.) have my fries,false
"celebrities, friends and co-stars react to paul walker's tragic death. #rippaulwalker URL URL",true
paul walker's last pic before his death in car accident :'( #rip #paulwalker URL,true
jose canseco accidentally shot himself in the hand at his las vegas home URL URL,true
that powerful lego letter to parents from the 1970s? it's real URL URL,true
what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,unverified
florida woman surgically adds third breast in bid to become reality tv star URL via daily mail,false
"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false
j.k. rowling is working on an 8th harry potter book.,false
texas🇺🇸first islamic tribunal in us🙀sharia law➰in america❌must stop🚨 URL @_fritobandito_ @amymek URL,false
scene at ottawa war memorial. soldier on duty shot. URL,true
meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,true
"the canadian soldier shot at the war memorial in ottawa has died, according to two members of parliament. live blog: URL",true
could a buk surface-to-air missile system have brought down malaysia airlines flight 17? URL #mh17 URL,false
alan rickman's goodbye letter to harry potter is just perfect: URL URL,non-rumor
r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,true
francis teaches you how to make your own doritos flavored mountain dew! watch: URL then share! :) URL,true
"bowie's last album was 'parting gift' for fans, in carefully planned finale URL URL",non-rumor
2013 was doing alright till i found out paul walker died ..,true
a touching tribute to a fallen soldier URL URL,true
"no, banksy hasn’t actually been arrested URL URL",false
don't underestimate women. an afghan woman called reza gul killed 25 taliban in a 7 hour gun battle. URL,unverified
starbucks is experimenting with a beer-flavored latte that reportedly tastes like guinness URL,true
"when an iowa man asked ted cruz an uncomfortable question, the room went silent URL URL",non-rumor
boeing wins contract to build new air force one presidential jets URL URL,non-rumor
"a city in louisiana has made ""twerking"" illegal, imposing a punishment of 30 days in jail for a first offense",false
"talking angela gets ur personal info ""he's a kidnapper"" ""he watches u through ur camera"" URL",false
banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL,false
target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers URL,unverified
whether on the sideline or at a retirement community in nc ... just gotta dab on 'em. (via piedmont crossing/fb) URL,non-rumor
"german forest ranger finds that trees have social networks, too URL URL",non-rumor
breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2,false
".@cornelwest joins @berniesanders for rally in davenport, iowa. watch live: URL URL",non-rumor
a eulogy for the show that changed kids' tv forever: #gravityfalls URL URL,non-rumor
"another letter to parents, included in 1970s lego sets URL URL",true
"fact: for the first time ever, more than 90% of americans have health coverage. #acaworks URL",non-rumor
"oh, my. rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL",unverified
"what? rt @70torinoman: walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart URL",false
black people can be so stubborn to change.... #5pbagcharge URL,unverified
photo: dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,true
one more day until friday... URL,non-rumor
"calm down everyone, banksy hasn't been arrested #banksy URL URL",false
"the @who sets up zika ""emergency team"" after ""explosive"" spread of the virus URL URL",non-rumor
statement from ottawa hospital: received 3 patients. 2 in stable condition. URL,unverified
.@selenagomez was on the prowl for hot guys at the #instyleglobes after-party: URL URL,non-rumor
officials took away this halloween decoration after reports of it being a real suicide victim. it is still unknown. URL,true
listen to our live special coverage of parliament hill shooting here URL URL,true
j.k. rowling is working on an 8th harry potter book.,false
updated | attacker shot dead in parliament after soldier shot at national war memorial: URL #cbcott #ottnews,true
"incredible! rt @ryan ""hands up don't shoot has travelled from #ferguson, missouri to #hongkong"" URL",unverified
obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL,false
we send our deepest condolences to the family and friends of paul walker and roger rodas. URL URL,true
"i don't want to live on this planet anymore. rt @juddlegum pepsi is making a doritos-flavored mountain dew: ""dewitos"" URL",true
"sure, first you dump pluto by calling it a dwarf planet, then you drive by its house to make sure it’s not dating any other solar systems.",non-rumor
.@potus announces new rule aimed to advance #equalpay URL URL,non-rumor
giant puppy-sized spider found in south america said to be world's largest URL URL,true
chat about @mtvteenwolf with @mandaaabearr + @kaitiii URL,non-rumor
traffic camera accidentally snaps beautiful photo of a snowy owl — URL URL,non-rumor
someone spray painted a penis on a $2.4 million bugatti veyron: URL URL,false
elvis presley was born on this day in 1935 URL URL,non-rumor
"well, this is one way to quit your job. watch alaskan reporter charlo green quit live on air. URL URL",true
"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL",unverified
talk times @ 2nd brk cruz 13:18 rubio 12:01 trump 10:30 paul 9:00 christie 8:39 bush 8:27 kasich 8:21 carson 7:55 fiorina 7:27 #nprdebate,non-rumor
this audio tape played on #cnn seems to corroborate witness accounts that #darrenwilson kept shooting after #michaelbrown tried to surrender,true
source: microsoft in discussions to buy 'minecraft' maker mojang for more than $2 billion - @wsj URL,true
paul walker died at the age of 40 saturday. our hearts go out to his family and friends: URL,true
groundbreaking female pilot who bombed #isis is now disowned by her family: URL URL,false
"after the fake news of banksy being arrested and unmasked, the real banksy has shockingly revealed himself! URL",false
man cut off penis and threw it in bin after girlfriend dumped him over small manhood URL URL,unverified
"mexican president pena nieto plagiarized law thesis, report says URL URL",non-rumor
a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,false
ted cruz is by far the most consistent conservative in that crowd. URL | ap photo URL,non-rumor
"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL",true
"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL",unverified
the motoring world responds to paul walker's death URL URL,true
poland says cannot accept migrants under eu quotas after paris attacks. more updates: URL URL,non-rumor
"bird pooped on #putin when he was saying ""violence begets violence"" at the opening of monument to the 1st world war. URL",false
list of overnight arrests in #ferguson much higher than officials reported URL URL via @fergusonunity,false
'fast and furious' cast mourns paul walker's death URL,true
starbucks is testing a new latte that tastes exactly like guinness URL,true
"on this date in 1996, magic johnson returned to the nba more than four years after testing positive for hiv. URL",non-rumor
no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL,unverified
"in 2009, #ferguson police beat a man and charged him for bleeding on them: URL",unverified
it’s a dog’s afterlife: pope francis says there’s a place for pets in paradise URL,false
dammit - a transgender 17-year-old left a suicide note on tumblr pleading “fix society” URL via @jobarrow @buzzfeednews,unverified
"the bank of japan introduces negative interest rates to counter the ongoing economic slump, in a surprise move. URL",non-rumor
"protestors in hong kong mimicking the ""hands up, don't shoot"" of ferguson demonstrations (alex ogle/getty) URL",unverified
"darren wilson was paid $500,000 for his abc interview. and so the hands of racism and capitalism continue to wash one another.",false
the fact that malaysia airlines #mh17 was shot down may hinder insurance payouts URL URL,false
rural region of northern france searched in hunt for #charliehebdo gunmen - latest updates URL URL,unverified
"here's the letter alan rickman wrote for us back in 2011, upon completing harry potter & the deathly hallows: URL",non-rumor
so-called islamic state's propaganda magazine confirms british militant known as jihadi john died in november URL,non-rumor
it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL,unverified
"no, internet, betty white is not dead URL (photo: getty) URL",false
#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again,true
islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year,non-rumor
watch @potus and @flotus share their favorite olympic memories—and cheer on #teamusa: URL URL,non-rumor
"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL",unverified
@legendgary #hitemup! bad boy c.e.o. @iamdiddy arrested in connection with murder of tupac shakur: ... URL @wethewest,false
breaking: malaysia airlines plane 'shot down' was carrying 295 people URL URL,false
hewlett-packard to split pc and printer business from corporate hardware and services: URL $hpq URL,true
"convicted killer levi bellfield finally admits to murder of schoolgirl milly dowler in 2002, police say URL",non-rumor
surprising number of vegetarians secretly eat meat URL URL,unverified
r.i.p paul walker ♥ he died doing what he loved♥ URL,true
"suicide bomber who killed at least 50 in turkey was aged 12-14, state-run news agency quotes president as saying. URL",non-rumor
james mcavoy makes that another vote for #batman. do you agree? let us know with '#empirebvs'. URL,non-rumor
obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | URL,false
still cah believe paul walker died r.i.p paul walker r.i.p brian o'connor r.i.p fast & furious URL,true
paul walker's genuinely admirable history of organizing & participating in international disaster relief missions: URL,true
watch: paul walker's last trailer for the film hours. the movie is set to release in two weeks. URL,true
this was team usa's largest margin of victory in a gold-medal game since the dream team beat croatia by 32 in 1992. URL,non-rumor
"mike brown murder trial witness, #deandrejoshua fatally shot & set on fire after verdict #deandrejoshua URL",false
ex-marlboro man dies from smoking -related disease URL via @fox411,true
"good sweet lord, pepsi is actually testing a doritos-flavored mountain dew URL URL",true
"get ready to binge watch - the #gilmoregirls are coming back, this time to @netflix URL URL",non-rumor
".@eamaddennfl successfully predicted the final score of #sb49. yes, it's true: URL URL",true
#breaking: suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary. URL via @israelbreaking,unverified
sc state senator also opposes bill that would make it harder for domestic abusers to own guns: URL URL,true
"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final. URL URL",non-rumor
"just when we thought we couldn't love steve carell more, he helps carol burnett up to the #sagawards stage. ❤ URL",non-rumor
some iphone 6 plus owners accidentally bending their iphones in pockets URL by @kellyhodgkins,false
"#charliehebdo shooting: gunmen shouted 'we have avenged the prophet"" during attack - reports URL URL",unverified
"annual simulated 'madden' game made several accurate #sb49 predictions, including final score: URL URL",true
fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: URL,true
international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL,unverified
"breaking: at least 20 shots have been fired in the canadian parliament in ottawa, according to witnesses.",unverified
. @target stock plunges in early days of @americanfamassc boycott. URL,unverified
ai weiwei closes his copenhagen exhibit in protest of denmark's new asylum seeker law URL,non-rumor
"no, #banksy has not been arrested URL URL",false
his movies brought thrills and laughter to millions. can't believe he died in car crash rip paul walker URL,true
"female peshmerga warrior rehana - credited with killing 100 isis scumbags - reportedly captured, beheaded #rip URL",unverified
astronomers say they have confirmed the existence of the galaxy's largest solar system. URL,non-rumor
our thoughts and prayers are with the canadian soldier shot while guarding the national war memorial in ottawa. #ableg #cdnpoli,true
"three missing afghan officers are in custody at the u.s.-canada border, police say. URL",true
live: dubai hotel on fire near the burj khalifa tower. URL URL,non-rumor
"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.",true
human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL,unverified
"2 people killed & 3 hurt at seattle area homeless encampment, police say. the shooter is at large. URL",non-rumor
"today marks 71 yrs since the liberation of auschwitz, “city of death” URL #holocaustmemorialday URL",non-rumor
"and @abc, please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson",false
the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad,true
"new audio recording reveals shots, pause, more shots at mike brown killing.more shots than 6 fired. URL",true
banksy's illustrated response to the charlie hebdo attack isn't by banksy. but it is striking URL URL,false
the challenges saudi women face as they vote and stand in elections for the first time 📺 URL URL,non-rumor
ok what mt @alexpappas: photo of passenger at dulles waiting for flight -- wearing hazmat suit URL URL,unverified
dear president obama...it looks like stay-at-home moms vote too.,false
"shots were fired at canada's national war memorial in ottawa and a ceremonial guard was shot, police say. URL",true
"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked URL",non-rumor
congress allocates $90 million to protect remaining eagles members URL URL,non-rumor
@realpaulwalker died in a fiery car crash. @fastfurious filmmakers will commemorate his legacy by dedicating the next six sequels to him.,true
a canadian soldier has been shot at the country's national war memorial near parliament. URL URL,true
"trump on supporters: ""i could stand in the middle of 5th ave. and shoot somebody and i wouldn't lose any voters."" URL",non-rumor
explorer henry worsley dies after suffering exhaustion and dehydration during solo antarctic crossing attempt URL,non-rumor
#sydneysiege: latest video of hostages escaping. URL,unverified
appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government URL,non-rumor
adam we should do a test with this spider! ...adam? URL URL,true
a transgender 17-year-old left a suicide note on tumblr pleading “fix society” URL,unverified
"congratulations, jennifer lawrence! URL #oscarnoms #oscars URL",non-rumor
that powerful letter from lego to parents from the 1970s? it's real URL URL,true
new link: #ferguson police release video they say shows a robbery involving #michaelbrown: URL URL,unverified
urgent: isis now using bombs containing live scorpions to spread fear in iraq - URL URL,unverified
".@berniesanders: @hillaryclinton's emails are a ""very serious issue"" URL URL",non-rumor
"breaking: tesla to choose nevada for gigafactory, sources tell cnbc. URL",true
"miami was desperate for a turnover. instead, nc state got this dunk. and a big upset win: URL",non-rumor
vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL,true
"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 URL",true
survey: 1 in 3 vegetarians admits to eating meat when drunk... URL,unverified
"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. URL",unverified
"tyrese at the crash site, where paul walker died, i proper feel for him URL",true
"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say URL URL",unverified
"colombus, ohio police officer served sandwich with shards of glass. URL",unverified
this week in sports: bill belichick visits hospital to watch terminally ill fan die URL URL,non-rumor
"man who saw gunman shoot canadian soldier at war memorial says shooter ""raised his arms in triumph"": URL",true
oklahoma beheading suspect alton nolen ordered held without bond URL URL,true
fukushima – toxic water leak a level 3 serious incident URL fuck you tepco! fucking ocean is boiling!!! #yan,false
crowd chants 'do your job!' at cnn crew... URL,non-rumor
'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL,false
"update: parliament hill attack: soldier dies of injuries, gunman shot dead URL #ottawashooting URL",true
"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL",unverified
"minor leaguer hits grand slam, later finds out that he broke his own windshield URL URL",non-rumor
apple fans' tight pants are bending the iphone 6 plus URL #bendghazi URL,false
surreal photos out of ottawa: this is a vip being escorted on sparks street URL URL,true
as fdr once said: 'there is nothing so american as our national parks' —@potus #nps100 #findyourpark URL,non-rumor
.@justinbieber and @kendalljenner strip down for their new @calvinklein ads: URL 😍 URL,non-rumor
update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen. URL,true
area dad just wants to watch one 7-hour block of television without interruption URL URL,non-rumor
 URL to end operations next week: URL,non-rumor
caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,unverified
this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,true
one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think? URL URL,non-rumor
shoot unarmed kid. conceal evidence. impose martial law. harass reporters. smear the victim. worst. police. ever. #ferguson #mikebrown,unverified
"340,000 pledge to boycott @target over transgender bathroom policy URL URL",unverified
"donald trump spokesperson decried lack of ""pure breeds"" running for president URL URL",non-rumor
uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants @acted URL,true
i believe we’ve got to take steps to modernize our unemployment insurance system. —@potus URL URL,non-rumor
caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,unverified
leo's first sag. #sagawards URL,non-rumor
hoppla! @l0gg0l: swiss rumors: putin absence due to girlfriend alina giving birth in ticino URL URL,unverified
"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death URL",true
a conversation with x japan’s yoshiki and documentarian stephen kijak URL URL,non-rumor
13 truth bombs @zaynmalik dropped in his first solo broadcast interview: URL #zaynonbeats1 URL,non-rumor
2009: @potus bet big on rescuing the american auto industry. today: it's roaring back. URL URL,non-rumor
we have to make sure all our kids are equipped for the jobs of the future. —@potus #csforall URL,non-rumor
dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL,true
"paul walker's character in fast and the furious was named brian"",brian from family guy also died this week,both deaths involved cars."" umm",true
#animaloftheday: the first afghan fanged deer was seen in more than 60 years! URL URL,true
"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport URL",unverified
that powerful lego letter to parents about gender and creativity? it's real. URL URL,true
"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison URL",false
"sydney opera house evacuated, concourse deserted URL #sydneysiege (via @cberkman) URL",unverified
"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL",true
"move! get out! dumbass! kristen stewart trashes our #military, defends 9/11 terrorists URL #tcot URL",false
